"Name","Date"
".\Problems\Bidding\2012\NorthShouldBidAgain4.brd","2012/04/06 17:18:46"
".\Problems\Bidding\2012\NorthShouldBidGame1.brd","2012/02/13 15:38:54"
".\Problems\Bidding\2012\NorthShouldBidHearts2.brd","2012/01/13 16:50:36"
".\Problems\Bidding\2012\NorthShouldBidHisHearts.brd","2012/01/13 17:26:36"
".\Problems\Bidding\2012\NorthShouldBidMoreHearts.brd","2012/02/08 16:14:30"
".\Problems\Bidding\2012\NorthShouldBidNT1.brd","2012/03/28 13:06:08"
".\Problems\Bidding\2012\NorthShouldBidSpades1.brd","2012/02/20 16:11:10"
".\Problems\Bidding\2012\NorthShouldBidSpades2.brd","2012/03/27 15:48:22"
".\Problems\Bidding\2012\NorthShouldBidSuit.brd","2012/03/08 15:06:40"
".\Problems\Bidding\2012\NorthShouldDoubleForTakeout.brd","2012/01/20 21:19:32"
".\Problems\Bidding\2012\NorthShouldNotBid3CardSuit.brd","2012/02/15 17:47:30"
".\Problems\Bidding\2012\NorthShouldNotBid4Spades_NCR-632.brd","2012/05/07 22:11:38"
".\Problems\Bidding\2012\NorthShouldNotBid5D.brd","2012/01/15 17:22:24"
".\Problems\Bidding\2012\NorthShouldShowHearts.brd","2012/02/19 17:20:14"
".\Problems\Bidding\2012\NorthShouldsupportClubs.brd","2012/04/02 12:02:02"
".\Problems\Bidding\2012\NorthShouldThinkSlam.brd","2012/03/31 21:50:12"
".\Problems\Bidding\2012\NorthThought4C_wasGerber.brd","2012/01/16 12:33:28"
".\Problems\Bidding\2012\NotSureAboutBidding2NT.brd","2012/05/16 20:55:16"
".\Problems\Bidding\2012\pass forcing bid_2.brd","2012/01/18 11:33:40"
".\Problems\Bidding\2012\PassNewUnbitSuitAt4Level.brd","2012/04/04 09:37:50"
".\Problems\Bidding\2012\ShouldNorthBid3Hearts.brd","2012/04/17 22:05:08"
".\Problems\Bidding\2012\ShouldNorthBid3Spades.brd","2012/01/27 22:26:06"
".\Problems\Bidding\2012\ShouldNorthBid4Clubs.brd","2012/03/02 22:11:02"
".\Problems\Bidding\2012\ShouldNorthBidHearts.brd","2012/01/09 16:25:26"
".\Problems\Bidding\2012\ShouldNorthBidHearts1.brd","2012/04/02 10:57:12"
".\Problems\Bidding\2012\ShouldNorthBidHere2.brd","2012/02/14 15:43:36"
".\Problems\Bidding\2012\ShouldNorthBidSpades1.brd","2012/02/03 18:29:02"
".\Problems\Bidding\2012\ShouldNorthBidWestsSuit1.brd","2012/01/06 17:41:28"
".\Problems\Bidding\2012\ShouldNorthJumpToGame.brd","2012/01/30 15:54:38"
".\Problems\Bidding\2012\ShouldNorthLookForSlam.brd","2012/03/13 14:25:12"
".\Problems\Bidding\2012\ShouldNorthOpen3H.brd","2012/05/16 21:17:44"
".\Problems\Bidding\2012\ShouldNorthShowStrength.brd","2012/01/23 15:56:14"
".\Problems\Bidding\2012\ShouldWestBidDiamonds.brd","2012/05/11 21:12:32"
".\Problems\Bidding\2012\ShouldWestBidMinorAfter2NTOpen.brd","2012/04/15 20:48:38"
".\Problems\Bidding\2012\ShouldWestDouble.brd","2012/04/24 10:37:14"
".\Problems\Bidding\2012\SouthConfusedNorthwithRedouble.brd","2012/04/04 22:09:24"
".\Problems\Bidding\2012\SouthCouldBid3NT.brd","2012/01/12 14:09:24"
".\Problems\Bidding\2012\SouthMissesSecondNegative.brd","2012/04/19 17:24:46"
".\Problems\Bidding\2012\SouthPassesNorthsJump_NCR-611.brd","2012/01/24 11:11:10"
".\Problems\Bidding\2012\SouthPassesWith28HCPs.brd","2012/01/23 16:24:20"
".\Problems\Bidding\2012\SouthsHintIsWrong.brd","2012/02/02 18:01:24"
".\Problems\Bidding\2012\SouthShouldBid3NT.brd","2012/01/12 14:11:44"
".\Problems\Bidding\2012\SouthTooStrongForLimitRaise.brd","2012/01/23 16:00:42"
".\Problems\Bidding\2012\TwoClubsNotForcingToGame.brd","2012/01/10 13:02:24"
".\Problems\Bidding\2012\WBidNTw-oStopperInSouthHSuit.brd","2012/02/12 20:53:10"
".\Problems\Bidding\2012\WestMakesWildBid_4NT.brd","2012/03/29 18:49:34"
".\Problems\Bidding\2012\WestRevaluesTooHigh.brd","2012/03/23 12:20:26"
".\Problems\Bidding\2012\WestShouldNotDouble.brd","2012/01/09 18:29:30"
".\Problems\Bidding\2012\WestShouldNotInviteSlamWith4NT.brd","2012/04/21 07:49:34"
".\Problems\Bidding\2012\WestShouldSupportEastsClubs.brd","2012/02/24 09:57:00"
".\Problems\Bidding\2012\WhatWasNorthBidding.brd","2012/01/19 16:36:10"
".\Problems\Bidding\2012\WhyDidEastBid5Clubs.brd","2012/04/07 21:23:40"
".\Problems\Bidding\2012\WhyDidEastJump.brd","2012/03/22 16:48:32"
".\Problems\Bidding\2012\WhyDidNorthBidSpades1.brd","2012/05/14 16:32:28"
".\Problems\Bidding\2012\WhyDidNorthJumpTo3NT.brd","2012/04/07 21:28:50"
".\Problems\Bidding\2012\WhyDidntNorthBid.brd","2012/03/28 14:33:46"
".\Problems\Bidding\2012\WhyDidntNorthBid1.brd","2012/04/16 15:21:22"
".\Problems\Bidding\2012\WhyDidntNorthBidSlam.brd","2012/03/18 19:21:38"
".\Problems\Bidding\2012\WhyNorthBidsNTw-oStoppersinHeartsBidByOpponent_NCR-618.brd","2012/02/06 12:47:16"
".\Problems\Play\Open\2009\WestGivesNorthCheapTrick.brd","2009/09/17 11:08:56"
".\Problems\Play\Open\2010\ComputerMisplaysThisHand.brd","2010/12/05 12:45:50"
".\Problems\Play\Open\2010\DeclarerShouldDrawTrumps.brd","2010/12/25 21:01:48"
".\Problems\Play\Open\2010\EastFailedToDrawTrumps.brd","2010/02/17 18:02:16"
".\Problems\Play\Open\2010\EastShouldNotLeadCA.brd","2010/11/29 14:37:14"
".\Problems\Play\Open\2010\EastShouldPlayHigh.brd","2010/04/07 18:53:46"
".\Problems\Play\Open\2010\NorthShouldPlayLow.brd","2010/11/05 11:03:08"
".\Problems\Play\Open\2010\SouthShouldTakeTrick.brd","2010/12/10 13:13:26"
".\Problems\Play\Open\2010\WestShouldPlayHK.brd","2010/12/29 21:10:44"
".\Problems\Play\Open\2011\CanMake3OvertricksByDeveloping.brd","2011/01/17 12:29:50"
".\Problems\Play\Open\2011\canmakthis-vsdown3.brd","2011/02/13 14:39:40"
".\Problems\Play\Open\2011\CausesAssertProblem_NCR-518.brd","2011/04/16 14:59:34"
".\Problems\Play\Open\2011\ComputerCanMakeAnOvertrickVsGoingDown.brd","2011/01/20 17:47:58"
".\Problems\Play\Open\2011\ComputerCouldMakeThis.brd","2011/01/25 16:21:32"
".\Problems\Play\Open\2011\ComputerDoesNotPromoteHearts.brd","2011/12/01 17:55:14"
".\Problems\Play\Open\2011\ComputerGoesDown2VsMaking2Over.brd","2011/12/28 14:28:22"
".\Problems\Play\Open\2011\ComputerGoesDown2_CanMake7.brd","2011/08/01 16:42:32"
".\Problems\Play\Open\2011\ComputerGoesDown4vsMaking6.brd","2011/02/20 11:18:28"
".\Problems\Play\Open\2011\ComputerGoesDown4WithThis.brd","2011/01/17 18:24:04"
".\Problems\Play\Open\2011\ComputerGoesDown5.brd","2011/11/10 20:42:06"
".\Problems\Play\Open\2011\ComputerGoesDown5_0.brd","2011/01/27 10:01:46"
".\Problems\Play\Open\2011\ComputerGoesDown6.brd","2011/05/10 18:20:58"
".\Problems\Play\Open\2011\ComputerGoesDown7.brd","2011/06/22 20:02:42"
".\Problems\Play\Open\2011\ComputerGoesDown7.png","2011/06/22 19:59:46"
".\Problems\Play\Open\2011\ComputerGoesDownOne.brd","2011/08/15 13:21:54"
".\Problems\Play\Open\2011\ComputerGoesDownone_1.brd","2011/11/11 16:48:52"
".\Problems\Play\Open\2011\ComputerGoesDownVsOvertricks.brd","2011/02/20 11:37:12"
".\Problems\Play\Open\2011\ComputerGoesDownWIthMakeable3NT_1.brd","2011/04/18 10:43:48"
".\Problems\Play\Open\2011\ComputerGoesDown_CanMake4OT.brd","2011/05/08 12:22:24"
".\Problems\Play\Open\2011\ComputerLoses4ExtraTricks.brd","2011/07/22 18:04:00"
".\Problems\Play\Open\2011\ComputerMakes4LessTricks.brd","2011/07/21 13:02:08"
".\Problems\Play\Open\2011\ComputerSetWithMakeable.brd","2011/06/05 20:14:36"
".\Problems\Play\Open\2011\ComputerUnstoppedSuitBeforeTakingLoser.brd","2011/07/17 17:31:44"
".\Problems\Play\Open\2011\ComputerWentDown3_5C.brd","2011/04/19 14:00:40"
".\Problems\Play\Open\2011\CrossToSouthForClubFinesse.brd","2011/01/08 10:35:40"
".\Problems\Play\Open\2011\DeclarerCanMakeThis_1_NCR-488.brd","2011/01/03 16:00:34"
".\Problems\Play\Open\2011\DeclarerCanSometimesMake5D.brd","2011/01/03 14:41:38"
".\Problems\Play\Open\2011\DeclarerDiscardsHighSpades.brd","2011/01/24 14:30:12"
".\Problems\Play\Open\2011\DeclarerDoesWrongFinesse.brd","2011/11/21 16:05:24"
".\Problems\Play\Open\2011\DeclarerLosesTransportationToDummy.brd","2011/01/21 17:07:34"
".\Problems\Play\Open\2011\DeclarerMessedUpTransportation.brd","2011/01/13 21:12:30"
".\Problems\Play\Open\2011\DeclarerMisplaysThisHand.brd","2011/12/08 18:38:22"
".\Problems\Play\Open\2011\DeclarerNeedsToDevelopSuits.brd","2011/01/17 12:57:34"
".\Problems\Play\Open\2011\DeclarerShouldDrawLastTrumps.brd","2011/11/22 20:58:50"
".\Problems\Play\Open\2011\DeclarerShouldDrawTrumps_NCR-565.brd","2011/11/14 20:52:08"
".\Problems\Play\Open\2011\DeclarerShouldMakeOverTricks.brd","2011/04/15 21:49:32"
".\Problems\Play\Open\2011\DeclarerShouldPromoteClubs.brd","2011/11/26 22:04:18"
".\Problems\Play\Open\2011\DeclarerShouldPromoteCubsFirst.brd","2011/01/05 13:00:28"
".\Problems\Play\Open\2011\DeclarerShouldSetupClubs.brd","2011/05/08 17:34:42"
".\Problems\Play\Open\2011\DidWestDiscardSK.brd","2011/06/23 12:03:38"
".\Problems\Play\Open\2011\DiscardingDT_BlocksDiamonds.brd","2011/11/27 17:00:52"
".\Problems\Play\Open\2011\DrawTrumpsAndRunClubsbrd.brd","2011/01/04 21:39:30"
".\Problems\Play\Open\2011\DrawTrumpsAndRunDiamonds.brd","2011/01/04 21:43:22"
".\Problems\Play\Open\2011\DummyLeadsAceWithSingletonKingInHand.brd","2011/01/25 17:08:42"
".\Problems\Play\Open\2011\DummyShouldDiscardD6brd.brd","2011/09/12 16:57:44"
".\Problems\Play\Open\2011\DummyShouldLeadDiamond.brd","2011/12/26 16:25:12"
".\Problems\Play\Open\2011\DummyShouldNotDiscardHeart.brd","2011/09/03 14:14:14"
".\Problems\Play\Open\2011\DummyShouldNotDiscardWinningSpade.brd","2011/01/04 14:45:14"
".\Problems\Play\Open\2011\DummyShouldPlayClubs.brd","2011/11/26 21:41:12"
".\Problems\Play\Open\2011\DummyShouldPlayHigh_NCR-531.brd","2011/05/19 16:27:06"
".\Problems\Play\Open\2011\DummyShouldPlayLow.brd","2011/05/10 17:06:02"
".\Problems\Play\Open\2011\DummyShouldRuffHigh.brd","2011/07/09 16:57:26"
".\Problems\Play\Open\2011\DummysLeadBlocksSpades_NCR-569.brd","2011/11/22 17:02:52"
".\Problems\Play\Open\2011\DummyUnguardsDK.brd","2011/10/16 20:51:20"
".\Problems\Play\Open\2011\E-W_ShouldSaveSpades.brd","2011/10/31 16:06:14"
".\Problems\Play\Open\2011\EastDoesNotForceProperly.brd","2011/12/29 10:28:28"
".\Problems\Play\Open\2011\EastGivesNorthFreeTrick.brd","2011/05/21 08:56:30"
".\Problems\Play\Open\2011\EastGivesSouthCheapTrick1.brd","2011/04/23 21:39:48"
".\Problems\Play\Open\2011\EastGivesSouthCheapTrickHopesWestCanTrump.brd","2011/12/13 15:36:14"
".\Problems\Play\Open\2011\EastLeadsToSouthsVoid.brd","2011/04/26 10:39:10"
".\Problems\Play\Open\2011\EastLedSuitDummyVoidIn.brd","2011/05/24 19:03:44"
".\Problems\Play\Open\2011\EastShouldNotFinesseSpades.brd","2011/07/19 16:54:32"
".\Problems\Play\Open\2011\EastShouldNotLeadDiamonds.brd","2011/02/16 09:08:26"
".\Problems\Play\Open\2011\EastShouldNotLeadDiamondToDummy.brd","2011/12/21 18:10:42"
".\Problems\Play\Open\2011\EastShouldPlayHigherThanDmy_NCR-562.brd","2011/11/06 20:59:08"
".\Problems\Play\Open\2011\EastShouldPlayHigher_1.brd","2011/11/25 21:16:40"
".\Problems\Play\Open\2011\EastShouldPlayLOWESTtoWinTrick_NCR-535.brd","2011/06/10 21:55:04"
".\Problems\Play\Open\2011\EastShouldTakeHisWinningClubs_NCR-508.brd","2011/01/26 15:40:22"
".\Problems\Play\Open\2011\EastShouldTryDrop.brd","2011/02/26 15:41:18"
".\Problems\Play\Open\2011\EastUnderLeadAK.brd","2011/07/24 17:25:02"
".\Problems\Play\Open\2011\MakesThreeOvertricks.brd","2011/02/12 10:43:40"
".\Problems\Play\Open\2011\N-S_CanMakeAllTricks.brd","2011/04/17 18:29:10"
".\Problems\Play\Open\2011\N-S_CanMakeThis1.brd","2011/01/24 21:03:20"
".\Problems\Play\Open\2011\N-S_Misplay4NTbrd.brd","2011/05/31 13:08:42"
".\Problems\Play\Open\2011\N-S_ShouldBidSlam.brd","2011/11/09 12:52:04"
".\Problems\Play\Open\2011\N-S_ShouldCrossRuff.brd","2011/12/17 13:07:32"
".\Problems\Play\Open\2011\N-S_ShouldMakeOT_NotGoDown.brd","2011/06/11 18:01:34"
".\Problems\Play\Open\2011\N-S_ShouldMakeThis1.brd","2011/01/13 12:28:30"
".\Problems\Play\Open\2011\NorthBlocksSouthsSpades.brd","2011/09/13 19:41:48"
".\Problems\Play\Open\2011\NorthLeadsSK.brd","2011/01/18 21:22:44"
".\Problems\Play\Open\2011\NorthMustTakeTricksNow_NCR-587.brd","2011/12/21 12:32:42"
".\Problems\Play\Open\2011\NorthShouldCoverH8.brd","2011/10/23 20:07:28"
".\Problems\Play\Open\2011\NorthShouldDevelopClubs_1_NCR-498.brd","2011/01/20 12:14:10"
".\Problems\Play\Open\2011\NorthShouldDevelopClubs_NCR-498.brd","2011/01/14 16:57:34"
".\Problems\Play\Open\2011\NorthShouldDiscardSpade2.brd","2011/01/13 21:07:28"
".\Problems\Play\Open\2011\NorthShouldFinesseHeart.brd","2011/12/10 14:19:40"
".\Problems\Play\Open\2011\NorthShouldLeadDiamonds.brd","2011/01/06 16:26:18"
".\Problems\Play\Open\2011\NorthShouldNotDiscardHJ.brd","2011/01/17 12:22:14"
".\Problems\Play\Open\2011\NorthShouldPlayHigh.brd","2011/06/25 15:54:42"
".\Problems\Play\Open\2011\NorthShouldTakeClubWinnersFirst.brd","2011/01/25 20:42:22"
".\Problems\Play\Open\2011\NorthShouldTakeLongClubsFirst.brd","2011/07/24 15:48:28"
".\Problems\Play\Open\2011\NorthShouldTakeWinningD8.brd","2011/07/11 22:12:00"
".\Problems\Play\Open\2011\NorthShouldTrumpHigh.brd","2011/02/25 09:21:50"
".\Problems\Play\Open\2011\NorthShouldUnblockSpades.brd","2011/04/19 11:10:08"
".\Problems\Play\Open\2011\NorthTrumpsSouthsKing.brd","2011/06/19 16:06:04"
".\Problems\Play\Open\2011\NPasses1NTDoubled_Mine_NCR-523.brd","2011/04/18 13:02:38"
".\Problems\Play\Open\2011\ShouldEastLeadClub.brd","2011/12/08 12:41:54"
".\Problems\Play\Open\2011\ShouldEastPlaySecondHandLow.brd","2011/10/16 11:29:08"
".\Problems\Play\Open\2011\ShouldNorthFinesse.brd","2011/12/28 17:05:46"
".\Problems\Play\Open\2011\ShouldShouldDiscardSpade.brd","2011/01/13 21:05:32"
".\Problems\Play\Open\2011\ShouldSouthFinesseForCQ_NCR-566.brd","2011/11/16 12:53:40"
".\Problems\Play\Open\2011\ShouldWestLeadHisWinners0.brd","2011/04/28 15:17:42"
".\Problems\Play\Open\2011\ShouldWestLeadSpade.brd","2011/11/14 11:33:26"
".\Problems\Play\Open\2011\ShouldWestPlay2ndHandLow.brd","2011/11/20 15:01:58"
".\Problems\Play\Open\2011\ShouldWestPlayCK.brd","2011/12/22 17:22:22"
".\Problems\Play\Open\2011\SouthBlocksWinningHearts.brd","2011/12/29 20:46:38"
".\Problems\Play\Open\2011\SouthMustRuffClubs.brd","2011/12/03 12:42:18"
".\Problems\Play\Open\2011\SouthPlaysCJwithSIngletonCQinNorth.brd","2011/01/04 21:36:52"
".\Problems\Play\Open\2011\SouthShouldFinesseHearts.brd","2011/04/27 17:38:08"
".\Problems\Play\Open\2011\SouthShouldNotDiscardHeart.brd","2011/12/10 14:18:20"
".\Problems\Play\Open\2011\SouthShouldNotDiscardLowSpade.brd","2011/10/23 20:08:52"
".\Problems\Play\Open\2011\SouthShouldNotLeadHA.brd","2011/11/26 21:44:10"
".\Problems\Play\Open\2011\SouthShouldPlaySJ.brd","2011/11/25 21:13:12"
".\Problems\Play\Open\2011\SouthShouldPromoteClubs.brd","2011/11/19 21:36:54"
".\Problems\Play\Open\2011\SouthShouldTakeHeartWinnersAndRuff.brd","2011/08/01 18:34:40"
".\Problems\Play\Open\2011\SouthUnstopsSpades.brd","2011/11/27 16:09:26"
".\Problems\Play\Open\2011\TestBoard2.brd","2011/04/28 15:23:54"
".\Problems\Play\Open\2011\TestSave1.brd","2011/04/28 15:22:52"
".\Problems\Play\Open\2011\ThirdHandShouldPlayDT.brd","2011/12/12 11:09:44"
".\Problems\Play\Open\2011\WestGiveN-S_Ruff-Sluff.brd","2011/10/15 19:00:56"
".\Problems\Play\Open\2011\WestGivesSouthSpadeTrick.brd","2011/01/30 20:26:34"
".\Problems\Play\Open\2011\WestLeadsAce.brd","2011/12/25 18:32:20"
".\Problems\Play\Open\2011\WestLeadSKwithDummyVoid.brd","2011/05/24 16:11:02"
".\Problems\Play\Open\2011\WestLedSpadeWhenDummyVoid.brd","2011/08/03 17:08:56"
".\Problems\Play\Open\2011\WestNeedsToForceSpadeAce.brd","2011/09/12 16:13:48"
".\Problems\Play\Open\2011\WestShouldLeadClubs.brd","2011/04/25 21:25:42"
".\Problems\Play\Open\2011\WestShouldLeadHearts.brd","2011/11/07 20:58:48"
".\Problems\Play\Open\2011\WestShouldLeadLowToDK.brd","2011/12/18 21:15:08"
".\Problems\Play\Open\2011\WestShouldNotGiveNorthCheapTrick.brd","2011/01/15 20:50:38"
".\Problems\Play\Open\2011\WestShouldNotLeadDK.brd","2011/06/11 22:03:08"
".\Problems\Play\Open\2011\WestShouldTakeClubAce.brd","2011/01/11 21:30:56"
".\Problems\Play\Open\2011\WestShouldTakeSA.brd","2011/12/03 12:45:00"
".\Problems\Play\Open\2012\AllFinessesMakes7.brd","2012/04/05 22:40:10"
".\Problems\Play\Open\2012\ComputerBadlyMisplayedThis.brd","2012/04/11 18:45:50"
".\Problems\Play\Open\2012\ComputerGoesDown2vs2Over.brd","2012/01/21 14:43:38"
".\Problems\Play\Open\2012\ComputerGoesDown5_Makeable.brd","2012/01/17 14:18:30"
".\Problems\Play\Open\2012\ComputerGoesDownAt4NT.brd","2012/02/08 18:29:40"
".\Problems\Play\Open\2012\ComputerGoesDownVs3OverTricks.brd","2012/01/21 15:21:22"
".\Problems\Play\Open\2012\ComputerGoesDownVsOvertricks.brd","2012/04/23 18:13:22"
".\Problems\Play\Open\2012\ComputerMisplaysThisHand.brd","2012/03/22 18:44:26"
".\Problems\Play\Open\2012\ComputerMissesBestPlay.brd","2012/01/14 21:17:06"
".\Problems\Play\Open\2012\cross ruff.brd","2012/02/03 20:32:54"
".\Problems\Play\Open\2012\CrossRuffThisOne.brd","2012/04/22 22:25:14"
".\Problems\Play\Open\2012\DeclarerMustPromoteDiamonds.brd","2012/02/20 16:17:18"
".\Problems\Play\Open\2012\DeclarerNeedsToUnblockHearts.brd","2012/01/27 21:07:42"
".\Problems\Play\Open\2012\DeclarerShouldCrossRuff.brd","2012/02/28 16:03:54"
".\Problems\Play\Open\2012\DeclarerShouldDrawTrumps.brd","2012/03/01 18:26:46"
".\Problems\Play\Open\2012\DeclarerShouldFinesseClubs.brd","2012/02/25 13:00:38"
".\Problems\Play\Open\2012\DeclarerShouldPromoteClubs1.brd","2012/02/23 13:00:52"
".\Problems\Play\Open\2012\DeclarershouldSetupSpades.brd","2012/01/08 18:29:42"
".\Problems\Play\Open\2012\EastBlockedWestsHearts.brd","2012/03/23 12:31:04"
".\Problems\Play\Open\2012\EastFailedToDrawTrumps.brd","2012/04/20 11:32:12"
".\Problems\Play\Open\2012\EastFinessedPardInClubs.brd","2012/01/04 11:21:44"
".\Problems\Play\Open\2012\EastShouldDiscardDiamonds.brd","2012/03/24 21:34:02"
".\Problems\Play\Open\2012\EastShouldDiscardDiamonds1.brd","2012/03/26 16:48:38"
".\Problems\Play\Open\2012\EastShouldDiscardDQ.brd","2012/02/09 22:29:24"
".\Problems\Play\Open\2012\EastShouldDiscardSpadeJack.brd","2012/01/14 18:15:18"
".\Problems\Play\Open\2012\EastShouldGuardCQ.brd","2012/02/07 16:45:16"
".\Problems\Play\Open\2012\EastShouldGuardCT.brd","2012/05/03 13:03:34"
".\Problems\Play\Open\2012\EastShouldGuardJack.brd","2012/01/22 18:57:36"
".\Problems\Play\Open\2012\EastShouldLeadHeart.brd","2012/02/28 21:25:42"
".\Problems\Play\Open\2012\EastShouldNotDiscardClub_NCR-629.brd","2012/03/27 18:54:36"
".\Problems\Play\Open\2012\EastShouldNotLeadCA.brd","2012/04/16 21:57:00"
".\Problems\Play\Open\2012\EastShouldNotLeadSpades.brd","2012/03/29 22:16:32"
".\Problems\Play\Open\2012\EastShouldNotPlayCA.brd","2012/02/05 18:29:18"
".\Problems\Play\Open\2012\EastShouldNotPlayClubAce.brd","2012/02/13 15:35:02"
".\Problems\Play\Open\2012\EastShouldPlayCK.brd","2012/04/30 17:47:34"
".\Problems\Play\Open\2012\EastShouldPlayClub9.brd","2012/02/01 21:50:32"
".\Problems\Play\Open\2012\EastShouldPlayHigh.brd","2012/04/06 16:24:54"
".\Problems\Play\Open\2012\EastShouldPlayHJ.brd","2012/05/17 16:13:36"
".\Problems\Play\Open\2012\EastTakesWestsKing_NCR-593.brd","2012/01/05 17:41:16"
".\Problems\Play\Open\2012\EastUnguardedDK.brd","2012/03/20 11:33:50"
".\Problems\Play\Open\2012\IsThereBetterLeadForEast.brd","2012/03/29 15:53:16"
".\Problems\Play\Open\2012\K played under an A with a lower card available.brd","2012/01/21 12:23:50"
".\Problems\Play\Open\2012\LowClubLeadBlocksClubs.brd","2012/05/16 18:54:32"
".\Problems\Play\Open\2012\N-S_MustFinesse.brd","2012/02/17 21:45:52"
".\Problems\Play\Open\2012\Nigel_leaddeclarerssuit.brd","2012/03/15 04:47:32"
".\Problems\Play\Open\2012\NorthMustPlayLow.brd","2012/03/27 14:38:24"
".\Problems\Play\Open\2012\NorthsDT_LeadBlocksSuit.brd","2012/05/11 18:34:50"
".\Problems\Play\Open\2012\NorthShouldCover9.brd","2012/05/18 14:02:08"
".\Problems\Play\Open\2012\NorthShouldDiscardClub.brd","2012/04/26 17:29:10"
".\Problems\Play\Open\2012\NorthShouldDrawTrumps.brd","2012/01/11 13:16:10"
".\Problems\Play\Open\2012\NorthShouldEstablishSpades.brd","2012/05/03 17:43:28"
".\Problems\Play\Open\2012\NorthShouldForceOutHighClub.brd","2012/01/25 18:21:34"
".\Problems\Play\Open\2012\NorthShouldLeadLowHeart_NCR-619.brd","2012/02/09 22:29:56"
".\Problems\Play\Open\2012\NorthShouldLeadSouthsHearts.brd","2012/02/05 13:52:44"
".\Problems\Play\Open\2012\NorthShouldNotDiscardDiamond.brd","2012/03/24 14:18:22"
".\Problems\Play\Open\2012\NorthShouldNotDiscardHQ.brd","2012/01/19 16:14:50"
".\Problems\Play\Open\2012\NorthShouldNotFinesse.brd","2012/01/19 16:13:00"
".\Problems\Play\Open\2012\NorthShouldNotLeadCQ.brd","2012/03/29 13:14:46"
".\Problems\Play\Open\2012\NorthShouldNotPlayCA.brd","2012/04/29 21:11:30"
".\Problems\Play\Open\2012\NorthShouldNotUnstopDiamonds.brd","2012/02/14 14:17:22"
".\Problems\Play\Open\2012\NorthShouldPlayHighClub_NCR-613.brd","2012/01/25 13:15:32"
".\Problems\Play\Open\2012\NorthShouldPlayHJ.brd","2012/03/20 13:05:18"
".\Problems\Play\Open\2012\NorthShouldPlayLow.brd","2012/02/25 16:34:26"
".\Problems\Play\Open\2012\NorthShouldPlayLowAndFinesseSK.brd","2012/02/13 16:57:58"
".\Problems\Play\Open\2012\NorthShouldPromoteClubs.brd","2012/02/15 15:19:20"
".\Problems\Play\Open\2012\NorthShouldPromoteSpades.brd","2012/01/15 17:51:40"
".\Problems\Play\Open\2012\NorthShouldReturnClubs.brd","2012/04/03 21:15:06"
".\Problems\Play\Open\2012\NorthShouldReturnDiamond.brd","2012/03/14 22:20:36"
".\Problems\Play\Open\2012\NorthShouldTakeCA_NotFinesse.brd","2012/03/31 18:19:08"
".\Problems\Play\Open\2012\NorthUnstopsHeartsBeforeForcingSA.brd","2012/02/07 18:21:56"
".\Problems\Play\Open\2012\ShouldEastLeadDiamond.brd","2012/05/11 13:42:02"
".\Problems\Play\Open\2012\ShouldNorthLeadClubsThruDummy.brd","2012/04/12 12:55:44"
".\Problems\Play\Open\2012\ShouldWestLeadSK.brd","2012/03/24 14:13:28"
".\Problems\Play\Open\2012\SouthMustFinesseToMakeContract.brd","2012/02/08 21:53:48"
".\Problems\Play\Open\2012\SouthShouldDuck.brd","2012/04/26 17:26:38"
".\Problems\Play\Open\2012\SouthShouldFinesseHearts1.brd","2012/02/17 21:47:56"
".\Problems\Play\Open\2012\SouthShouldKeepD7.brd","2012/02/11 13:23:06"
".\Problems\Play\Open\2012\SouthShouldLeadSpades.brd","2012/04/05 20:59:00"
".\Problems\Play\Open\2012\SouthShouldNotPlayTrump.brd","2012/02/04 21:02:32"
".\Problems\Play\Open\2012\SouthShouldNotPlayTrump2.brd","2012/02/04 21:06:10"
".\Problems\Play\Open\2012\SouthShouldNotUnguardDK.brd","2012/03/13 15:47:14"
".\Problems\Play\Open\2012\SouthShouldOvertake.brd","2012/04/27 22:02:12"
".\Problems\Play\Open\2012\SouthShouldPlayHigher.brd","2012/05/01 15:41:56"
